system,sessions,trial,outcome,p_val
Null,35,10,0.09090909090909091,5.526451588931249e-10
XSqrA_M,36,1,0.5813953488372093,4.422710914565096e-06
BM25,36,1,0.5,6.254906378427351e-07
Baseline,36,1,0.675,1.478656913105874e-05
Tf,36,1,0.35,3.78980733776747e-08
Dl,36,1,0.10256410256410256,3.879254223750997e-10
Null,36,1,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,36,2,0.5714285714285714,3.169123168918922e-06
BM25,36,2,0.4878048780487805,5.529879918098313e-07
Baseline,36,2,0.43902439024390244,2.154942114285424e-07
Tf,36,2,0.375,6.072179715171592e-08
Dl,36,2,0.225,3.521543598730579e-09
Null,36,2,0.06060606060606061,3.523249359502973e-10
XSqrA_M,36,3,0.5714285714285714,3.169123168918922e-06
BM25,36,3,0.525,9.912976281904871e-07
Baseline,36,3,0.575,2.4712666177969423e-06
Tf,36,3,0.358974358974359,4.3695303406006174e-08
Dl,36,3,0.175,1.351292032809416e-09
Null,36,3,0.06451612903225806,4.150721812358841e-10
XSqrA_M,36,4,0.6585365853658537,1.3980455265091693e-05
BM25,36,4,0.5853658536585366,3.557164763074842e-06
Baseline,36,4,0.5384615384615384,1.0853367277544388e-06
Tf,36,4,0.4,9.71464657592879e-08
Dl,36,4,0.18421052631578946,1.9042101578232766e-09
Null,36,4,0.06060606060606061,3.523249359502973e-10
XSqrA_M,36,5,0.5853658536585366,3.557164763074842e-06
BM25,36,5,0.5641025641025641,1.7006559824564433e-06
Baseline,36,5,0.525,9.912976281904871e-07
Tf,36,5,0.375,6.072179715171592e-08
Dl,36,5,0.3076923076923077,1.715910889813492e-08
Null,36,5,0.09375,6.009114937525999e-10
XSqrA_M,36,6,0.5365853658536586,1.4086855631251127e-06
BM25,36,6,0.43902439024390244,2.154942114285424e-07
Baseline,36,6,0.48717948717948717,4.383465216783932e-07
Tf,36,6,0.35,3.78980733776747e-08
Dl,36,6,0.2631578947368421,7.750852070368751e-09
Null,36,6,0.06060606060606061,3.523249359502973e-10
XSqrA_M,36,7,0.6190476190476191,8.073767420438102e-06
BM25,36,7,0.5,6.254906378427351e-07
Baseline,36,7,0.5365853658536586,1.4086855631251127e-06
Tf,36,7,0.4,9.71464657592879e-08
Dl,36,7,0.225,3.521543598730579e-09
Null,36,7,0.06451612903225806,4.150721812358841e-10
XSqrA_M,36,8,0.5681818181818182,3.7425077188266804e-06
BM25,36,8,0.5,7.673195200617477e-07
Baseline,36,8,0.42857142857142855,1.8310345973738212e-07
Tf,36,8,0.36585365853658536,5.1831213598398384e-08
Dl,36,8,0.21428571428571427,2.3461074282142595e-09
Null,36,8,0.0,1.1183944549158517e-10
XSqrA_M,36,9,0.5952380952380952,5.0643153486748686e-06
BM25,36,9,0.55,1.5672479061516015e-06
Baseline,36,9,0.5128205128205128,6.906563164693726e-07
Tf,36,9,0.42105263157894735,1.2309675748818656e-07
Dl,36,9,0.2631578947368421,7.750852070368751e-09
Null,36,9,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,36,10,0.6,3.88536849688825e-06
BM25,36,10,0.5128205128205128,6.906563164693726e-07
Baseline,36,10,0.48717948717948717,4.383465216783932e-07
Tf,36,10,0.3684210526315789,4.933074420615144e-08
Dl,36,10,0.2631578947368421,7.750852070368751e-09
Null,36,10,0.0,1.5738983364691452e-10
XSqrA_M,37,1,0.5238095238095238,1.2333477307067912e-06
BM25,37,1,0.5121951219512195,8.8348256023392e-07
Baseline,37,1,0.475,3.9380138964819085e-07
Tf,37,1,0.375,6.072179715171592e-08
Dl,37,1,0.20512820512820512,2.6030573360602674e-09
Null,37,1,0.0,1.5738983364691452e-10
XSqrA_M,37,2,0.5813953488372093,4.422710914565096e-06
BM25,37,2,0.43902439024390244,2.154942114285424e-07
Baseline,37,2,0.5853658536585366,3.557164763074842e-06
Tf,37,2,0.36585365853658536,5.1831213598398384e-08
Dl,37,2,0.175,1.351292032809416e-09
Null,37,2,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,37,3,0.5714285714285714,3.169123168918922e-06
BM25,37,3,0.5,6.254906378427351e-07
Baseline,37,3,0.6,3.88536849688825e-06
Tf,37,3,0.358974358974359,4.3695303406006174e-08
Dl,37,3,0.15,8.359365900938847e-10
Null,37,3,0.06060606060606061,3.523249359502973e-10
XSqrA_M,37,4,0.575,2.4712666177969423e-06
BM25,37,4,0.5526315789473685,1.160692081560213e-06
Baseline,37,4,0.41025641025641024,1.1054246838102009e-07
Tf,37,4,0.34210526315789475,3.11373378987541e-08
Dl,37,4,0.28205128205128205,1.0729392938584883e-08
Null,37,4,0.0,1.841556157934649e-10
XSqrA_M,37,5,0.5476190476190477,1.9789360052599056e-06
BM25,37,5,0.45,2.474297799499977e-07
Baseline,37,5,0.5,6.254906378427351e-07
Tf,37,5,0.28205128205128205,1.0729392938584883e-08
Dl,37,5,0.20512820512820512,2.6030573360602674e-09
Null,37,5,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,37,6,0.5609756097560976,2.2412021885176647e-06
BM25,37,6,0.48717948717948717,4.383465216783932e-07
Baseline,37,6,0.425,1.551724365260154e-07
Tf,37,6,0.4,9.71464657592879e-08
Dl,37,6,0.1794871794871795,1.6197673336979467e-09
Null,37,6,0.03125,2.46424247332957e-10
XSqrA_M,37,7,0.6341463414634146,8.887145112235553e-06
BM25,37,7,0.5641025641025641,1.7006559824564433e-06
Baseline,37,7,0.42105263157894735,1.2309675748818656e-07
Tf,37,7,0.42105263157894735,1.2309675748818656e-07
Dl,37,7,0.24324324324324326,5.548603004421694e-09
Null,37,7,0.03125,2.46424247332957e-10
XSqrA_M,37,8,0.6341463414634146,8.887145112235553e-06
BM25,37,8,0.5,6.254906378427351e-07
Baseline,37,8,0.5897435897435898,2.6563968243191802e-06
Tf,37,8,0.3333333333333333,2.7402852634174315e-08
Dl,37,8,0.2631578947368421,7.750852070368751e-09
Null,37,8,0.03125,2.46424247332957e-10
XSqrA_M,37,9,0.6190476190476191,8.073767420438102e-06
BM25,37,9,0.525,9.912976281904871e-07
Baseline,37,9,0.55,1.5672479061516015e-06
Tf,37,9,0.4358974358974359,1.7533641151668463e-07
Dl,37,9,0.125,5.166992602893738e-10
Null,37,9,0.03125,2.46424247332957e-10
XSqrA_M,37,10,0.575,2.4712666177969423e-06
BM25,37,10,0.5128205128205128,6.906563164693726e-07
Baseline,37,10,0.48717948717948717,4.383465216783932e-07
Tf,37,10,0.42105263157894735,1.2309675748818656e-07
Dl,37,10,0.20512820512820512,2.6030573360602674e-09
Null,37,10,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,38,1,0.6097560975609756,5.630843456507827e-06
BM25,38,1,0.6,3.88536849688825e-06
Baseline,38,1,0.42105263157894735,1.2309675748818656e-07
Tf,38,1,0.4358974358974359,1.7533641151668463e-07
Dl,38,1,0.23684210526315788,4.860925714487099e-09
Null,38,1,0.03125,2.46424247332957e-10
XSqrA_M,38,2,0.6097560975609756,5.630843456507827e-06
BM25,38,2,0.55,1.5672479061516015e-06
Baseline,38,2,0.625,6.088903504092728e-06
Tf,38,2,0.375,6.072179715171592e-08
Dl,38,2,0.15384615384615385,1.0068612351282442e-09
Null,38,2,0.09375,6.009114937525999e-10
XSqrA_M,38,3,0.5454545454545454,2.301796726181159e-06
BM25,38,3,0.4523809523809524,2.9561498122002533e-07
Baseline,38,3,0.47619047619047616,4.7661788511851224e-07
Tf,38,3,0.4523809523809524,2.9561498122002533e-07
Dl,38,3,0.1951219512195122,1.7923248521993405e-09
Null,38,3,0.08571428571428572,4.468692730711495e-10
XSqrA_M,38,4,0.5714285714285714,3.169123168918922e-06
BM25,38,4,0.55,1.5672479061516015e-06
Baseline,38,4,0.45,2.474297799499977e-07
Tf,38,4,0.275,9.140953152503078e-09
Dl,38,4,0.1794871794871795,1.6197673336979467e-09
Null,38,4,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,38,5,0.6341463414634146,8.887145112235553e-06
BM25,38,5,0.575,2.4712666177969423e-06
Baseline,38,5,0.35,3.78980733776747e-08
Tf,38,5,0.358974358974359,4.3695303406006174e-08
Dl,38,5,0.1794871794871795,1.6197673336979467e-09
Null,38,5,0.09375,6.009114937525999e-10
XSqrA_M,38,6,0.625,6.088903504092728e-06
BM25,38,6,0.5128205128205128,6.906563164693726e-07
Baseline,38,6,0.47368421052631576,3.0445868227528094e-07
Tf,38,6,0.38461538461538464,6.956065021654159e-08
Dl,38,6,0.1891891891891892,2.1975074724527583e-09
Null,38,6,0.0625,3.851606540827816e-10
XSqrA_M,38,7,0.6511627906976745,1.831961189679479e-05
BM25,38,7,0.5,7.673195200617477e-07
Baseline,38,7,0.725,3.5255445448237094e-05
Tf,38,7,0.38461538461538464,6.956065021654159e-08
Dl,38,7,0.10256410256410256,3.879254223750997e-10
Null,38,7,0.0,1.4250381342879675e-10
XSqrA_M,38,8,0.6046511627906976,7.1178865539227356e-06
BM25,38,8,0.5121951219512195,8.8348256023392e-07
Baseline,38,8,0.425,1.551724365260154e-07
Tf,38,8,0.3170731707317073,1.9919816261963716e-08
Dl,38,8,0.15384615384615385,1.0068612351282442e-09
Null,38,8,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,38,9,0.5952380952380952,5.0643153486748686e-06
BM25,38,9,0.6097560975609756,5.630843456507827e-06
Baseline,38,9,0.4,9.71464657592879e-08
Tf,38,9,0.4,9.71464657592879e-08
Dl,38,9,0.125,5.166992602893738e-10
Null,38,9,0.03125,2.46424247332957e-10
XSqrA_M,38,10,0.6666666666666666,2.0352649770204853e-05
BM25,38,10,0.525,9.912976281904871e-07
Baseline,38,10,0.5609756097560976,2.2412021885176647e-06
Tf,38,10,0.3333333333333333,2.7402852634174315e-08
Dl,38,10,0.1951219512195122,1.7923248521993405e-09
Null,38,10,0.03125,2.46424247332957e-10
XSqrA_M,39,1,0.5853658536585366,3.557164763074842e-06
BM25,39,1,0.48717948717948717,4.383465216783932e-07
Baseline,39,1,0.46153846153846156,2.775404824127456e-07
Tf,39,1,0.39473684210526316,7.800581131348412e-08
Dl,39,1,0.23684210526315788,4.860925714487099e-09
Null,39,1,0.06451612903225806,4.150721812358841e-10
XSqrA_M,39,2,0.6046511627906976,7.1178865539227356e-06
BM25,39,2,0.5365853658536586,1.4086855631251127e-06
Baseline,39,2,0.6097560975609756,5.630843456507827e-06
Tf,39,2,0.375,6.072179715171592e-08
Dl,39,2,0.225,3.521543598730579e-09
Null,39,2,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,39,3,0.5952380952380952,5.0643153486748686e-06
BM25,39,3,0.525,9.912976281904871e-07
Baseline,39,3,0.4878048780487805,5.529879918098313e-07
Tf,39,3,0.375,6.072179715171592e-08
Dl,39,3,0.25,5.676644230612976e-09
Null,39,3,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,39,4,0.5714285714285714,3.169123168918922e-06
BM25,39,4,0.5121951219512195,8.8348256023392e-07
Baseline,39,4,0.4146341463414634,1.342021485676956e-07
Tf,39,4,0.4,9.71464657592879e-08
Dl,39,4,0.21951219512195122,2.906358969444204e-09
Null,39,4,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,39,5,0.6190476190476191,8.073767420438102e-06
BM25,39,5,0.55,1.5672479061516015e-06
Baseline,39,5,0.47368421052631576,3.0445868227528094e-07
Tf,39,5,0.5,6.254906378427351e-07
Dl,39,5,0.1891891891891892,2.1975074724527583e-09
Null,39,5,0.09090909090909091,5.526451588931249e-10
XSqrA_M,39,6,0.6153846153846154,4.13474837485832e-06
BM25,39,6,0.5675675675675675,1.2133321865858736e-06
Baseline,39,6,0.7105263157894737,1.5203357604563708e-05
Tf,39,6,0.3684210526315789,4.933074420615144e-08
Dl,39,6,0.2702702702702703,8.796516085372289e-09
Null,39,6,0.13333333333333333,1.047235647994453e-09
XSqrA_M,39,7,0.627906976744186,1.1432170551736569e-05
BM25,39,7,0.5121951219512195,8.8348256023392e-07
Baseline,39,7,0.5476190476190477,1.9789360052599056e-06
Tf,39,7,0.3170731707317073,1.9919816261963716e-08
Dl,39,7,0.17073170731707318,1.1044620578073076e-09
Null,39,7,0.08823529411764706,5.0076292933488e-10
XSqrA_M,39,8,0.6,3.88536849688825e-06
BM25,39,8,0.5641025641025641,1.7006559824564433e-06
Baseline,39,8,0.5384615384615384,1.0853367277544388e-06
Tf,39,8,0.39473684210526316,7.800581131348412e-08
Dl,39,8,0.2631578947368421,7.750852070368751e-09
Null,39,8,0.06451612903225806,4.150721812358841e-10
XSqrA_M,39,9,0.6904761904761905,3.215955563200678e-05
BM25,39,9,0.525,9.912976281904871e-07
Baseline,39,9,0.45,2.474297799499977e-07
Tf,39,9,0.4358974358974359,1.7533641151668463e-07
Dl,39,9,0.1794871794871795,1.6197673336979467e-09
Null,39,9,0.0625,3.851606540827816e-10
XSqrA_M,39,10,0.5609756097560976,2.2412021885176647e-06
BM25,39,10,0.475,3.9380138964819085e-07
Baseline,39,10,0.5641025641025641,1.7006559824564433e-06
Tf,39,10,0.3076923076923077,1.715910889813492e-08
Dl,39,10,0.23684210526315788,4.860925714487099e-09
Null,39,10,0.0,1.5738983364691452e-10
XSqrA_M,40,1,0.5813953488372093,4.422710914565096e-06
BM25,40,1,0.5,7.673195200617477e-07
Baseline,40,1,0.43902439024390244,2.154942114285424e-07
Tf,40,1,0.425,1.551724365260154e-07
Dl,40,1,0.175,1.351292032809416e-09
Null,40,1,0.03125,2.46424247332957e-10
XSqrA_M,40,2,0.525,9.912976281904871e-07
BM25,40,2,0.48717948717948717,4.383465216783932e-07
Baseline,40,2,0.48717948717948717,4.383465216783932e-07
Tf,40,2,0.325,2.362051554549779e-08
Dl,40,2,0.10526315789473684,4.627391323620127e-10
Null,40,2,0.0,1.5738983364691452e-10
XSqrA_M,40,3,0.5714285714285714,3.169123168918922e-06
BM25,40,3,0.43902439024390244,2.154942114285424e-07
Baseline,40,3,0.358974358974359,4.3695303406006174e-08
Tf,40,3,0.35,3.78980733776747e-08
Dl,40,3,0.23684210526315788,4.860925714487099e-09
Null,40,3,0.0625,3.851606540827816e-10
XSqrA_M,40,4,0.6585365853658537,1.3980455265091693e-05
BM25,40,4,0.6,3.88536849688825e-06
Baseline,40,4,0.631578947368421,4.290594042032317e-06
Tf,40,4,0.46153846153846156,2.775404824127456e-07
Dl,40,4,0.21052631578947367,3.0443581956104774e-09
Null,40,4,0.0,1.5738983364691452e-10
XSqrA_M,40,5,0.575,2.4712666177969423e-06
BM25,40,5,0.5384615384615384,1.0853367277544388e-06
Baseline,40,5,0.47368421052631576,3.0445868227528094e-07
Tf,40,5,0.3783783783783784,5.4583747874610755e-08
Dl,40,5,0.21621621621621623,3.494432861214955e-09
Null,40,5,0.0,1.7141500500278816e-10
XSqrA_M,40,6,0.5714285714285714,3.169123168918922e-06
BM25,40,6,0.4634146341463415,3.4549367520738685e-07
Baseline,40,6,0.5853658536585366,3.557164763074842e-06
Tf,40,6,0.325,2.362051554549779e-08
Dl,40,6,0.2,2.1824468624358617e-09
Null,40,6,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,40,7,0.5813953488372093,4.422710914565096e-06
BM25,40,7,0.5121951219512195,8.8348256023392e-07
Baseline,40,7,0.48717948717948717,4.383465216783932e-07
Tf,40,7,0.375,6.072179715171592e-08
Dl,40,7,0.18421052631578946,1.9042101578232766e-09
Null,40,7,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,40,8,0.5609756097560976,2.2412021885176647e-06
BM25,40,8,0.525,9.912976281904871e-07
Baseline,40,8,0.5,6.254906378427351e-07
Tf,40,8,0.38461538461538464,6.956065021654159e-08
Dl,40,8,0.20512820512820512,2.6030573360602674e-09
Null,40,8,0.03125,2.46424247332957e-10
XSqrA_M,40,9,0.5813953488372093,4.422710914565096e-06
BM25,40,9,0.5609756097560976,2.2412021885176647e-06
Baseline,40,9,0.5365853658536586,1.4086855631251127e-06
Tf,40,9,0.36585365853658536,5.1831213598398384e-08
Dl,40,9,0.2,2.1824468624358617e-09
Null,40,9,0.058823529411764705,3.175900697340418e-10
XSqrA_M,40,10,0.65,9.507809537672393e-06
BM25,40,10,0.525,9.912976281904871e-07
Baseline,40,10,0.5897435897435898,2.6563968243191802e-06
Tf,40,10,0.39473684210526316,7.800581131348412e-08
Dl,40,10,0.1794871794871795,1.6197673336979467e-09
Null,40,10,0.06451612903225806,4.150721812358841e-10
XSqrA_M,41,1,0.5681818181818182,3.7425077188266804e-06
BM25,41,1,0.5476190476190477,1.9789360052599056e-06
Baseline,41,1,0.5,7.673195200617477e-07
Tf,41,1,0.34146341463414637,3.215040713607078e-08
Dl,41,1,0.14634146341463414,6.80097621703464e-10
Null,41,1,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,41,2,0.5952380952380952,5.0643153486748686e-06
BM25,41,2,0.575,2.4712666177969423e-06
Baseline,41,2,0.55,1.5672479061516015e-06
Tf,41,2,0.42105263157894735,1.2309675748818656e-07
Dl,41,2,0.20512820512820512,2.6030573360602674e-09
Null,41,2,0.0625,3.851606540827816e-10
XSqrA_M,41,3,0.5813953488372093,4.422710914565096e-06
BM25,41,3,0.43902439024390244,2.154942114285424e-07
Baseline,41,3,0.43902439024390244,2.154942114285424e-07
Tf,41,3,0.275,9.140953152503078e-09
Dl,41,3,0.2,2.1824468624358617e-09
Null,41,3,0.06060606060606061,3.523249359502973e-10
XSqrA_M,41,4,0.6341463414634146,8.887145112235553e-06
BM25,41,4,0.6,3.88536849688825e-06
Baseline,41,4,0.3783783783783784,5.4583747874610755e-08
Tf,41,4,0.47368421052631576,3.0445868227528094e-07
Dl,41,4,0.16666666666666666,1.573001122027473e-09
Null,41,4,0.0967741935483871,6.439936785486237e-10
XSqrA_M,41,5,0.65,9.507809537672393e-06
BM25,41,5,0.5641025641025641,1.7006559824564433e-06
Baseline,41,5,0.55,1.5672479061516015e-06
Tf,41,5,0.35,3.78980733776747e-08
Dl,41,5,0.23076923076923078,4.1786416716631105e-09
Null,41,5,0.03125,2.46424247332957e-10
XSqrA_M,41,6,0.575,2.4712666177969423e-06
BM25,41,6,0.525,9.912976281904871e-07
Baseline,41,6,0.5789473684210527,1.8016456589966358e-06
Tf,41,6,0.3684210526315789,4.933074420615144e-08
Dl,41,6,0.23684210526315788,4.860925714487099e-09
Null,41,6,0.0,1.5738983364691452e-10
XSqrA_M,41,7,0.6341463414634146,8.887145112235553e-06
BM25,41,7,0.5128205128205128,6.906563164693726e-07
Baseline,41,7,0.5384615384615384,1.0853367277544388e-06
Tf,41,7,0.35135135135135137,3.4685372876799844e-08
Dl,41,7,0.15789473684210525,1.1896209655473046e-09
Null,41,7,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,41,8,0.625,6.088903504092728e-06
BM25,41,8,0.6153846153846154,4.13474837485832e-06
Baseline,41,8,0.42105263157894735,1.2309675748818656e-07
Tf,41,8,0.42105263157894735,1.2309675748818656e-07
Dl,41,8,0.21621621621621623,3.494432861214955e-09
Null,41,8,0.06451612903225806,4.150721812358841e-10
XSqrA_M,41,9,0.6666666666666666,2.0352649770204853e-05
BM25,41,9,0.525,9.912976281904871e-07
Baseline,41,9,0.4878048780487805,5.529879918098313e-07
Tf,41,9,0.4358974358974359,1.7533641151668463e-07
Dl,41,9,0.15,8.359365900938847e-10
Null,41,9,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,41,10,0.6190476190476191,8.073767420438102e-06
BM25,41,10,0.5609756097560976,2.2412021885176647e-06
Baseline,41,10,0.6829268292682927,2.1911593796459957e-05
Tf,41,10,0.36585365853658536,5.1831213598398384e-08
Dl,41,10,0.275,9.140953152503078e-09
Null,41,10,0.058823529411764705,3.175900697340418e-10
XSqrA_M,42,1,0.625,6.088903504092728e-06
BM25,42,1,0.575,2.4712666177969423e-06
Baseline,42,1,0.41025641025641024,1.1054246838102009e-07
Tf,42,1,0.41025641025641024,1.1054246838102009e-07
Dl,42,1,0.3157894736842105,1.9618908626670655e-08
Null,42,1,0.0625,3.851606540827816e-10
XSqrA_M,42,2,0.6341463414634146,8.887145112235553e-06
BM25,42,2,0.55,1.5672479061516015e-06
Baseline,42,2,0.46153846153846156,2.775404824127456e-07
Tf,42,2,0.3076923076923077,1.715910889813492e-08
Dl,42,2,0.18421052631578946,1.9042101578232766e-09
Null,42,2,0.03125,2.46424247332957e-10
XSqrA_M,42,3,0.5609756097560976,2.2412021885176647e-06
BM25,42,3,0.5,6.254906378427351e-07
Baseline,42,3,0.575,2.4712666177969423e-06
Tf,42,3,0.45,2.474297799499977e-07
Dl,42,3,0.2,2.1824468624358617e-09
Null,42,3,0.030303030303030304,2.2424582823985614e-10
XSqrA_M,42,4,0.5952380952380952,5.0643153486748686e-06
BM25,42,4,0.5609756097560976,2.2412021885176647e-06
Baseline,42,4,0.5121951219512195,8.8348256023392e-07
Tf,42,4,0.34146341463414637,3.215040713607078e-08
Dl,42,4,0.15,8.359365900938847e-10
Null,42,4,0.058823529411764705,3.175900697340418e-10
XSqrA_M,42,5,0.6428571428571429,1.2837744618433384e-05
BM25,42,5,0.6097560975609756,5.630843456507827e-06
Baseline,42,5,0.4,9.71464657592879e-08
Tf,42,5,0.4358974358974359,1.7533641151668463e-07
Dl,42,5,0.25,5.676644230612976e-09
Null,42,5,0.12121212121212122,8.65352540239063e-10
XSqrA_M,42,6,0.5909090909090909,6.076830232977395e-06
BM25,42,6,0.5,7.673195200617477e-07
Baseline,42,6,0.3902439024390244,8.345700333429495e-08
Tf,42,6,0.38095238095238093,6.99937338968946e-08
Dl,42,6,0.275,9.140953152503078e-09
Null,42,6,0.02857142857142857,1.7769853124621114e-10
XSqrA_M,42,7,0.5714285714285714,3.169123168918922e-06
BM25,42,7,0.5609756097560976,2.2412021885176647e-06
Baseline,42,7,0.575,2.4712666177969423e-06
Tf,42,7,0.34146341463414637,3.215040713607078e-08
Dl,42,7,0.3,1.470286218855212e-08
Null,42,7,0.029411764705882353,2.0112007112738322e-10
XSqrA_M,42,8,0.5813953488372093,4.422710914565096e-06
BM25,42,8,0.5365853658536586,1.4086855631251127e-06
Baseline,42,8,0.425,1.551724365260154e-07
Tf,42,8,0.375,6.072179715171592e-08
Dl,42,8,0.20512820512820512,2.6030573360602674e-09
Null,42,8,0.0,1.2718350764632539e-10
XSqrA_M,42,9,0.5581395348837209,2.743034533895946e-06
BM25,42,9,0.4878048780487805,5.529879918098313e-07
Baseline,42,9,0.475,3.9380138964819085e-07
Tf,42,9,0.4146341463414634,1.342021485676956e-07
Dl,42,9,0.1794871794871795,1.6197673336979467e-09
Null,42,9,0.0,1.2718350764632539e-10
XSqrA_M,42,10,0.625,6.088903504092728e-06
BM25,42,10,0.6153846153846154,4.13474837485832e-06
Baseline,42,10,0.4473684210526316,1.9382357452053607e-07
Tf,42,10,0.3783783783783784,5.4583747874610755e-08
Dl,42,10,0.13513513513513514,8.654957309454933e-10
Null,42,10,0.03225806451612903,2.6699134525507734e-10
XSqrA_M,43,1,0.6341463414634146,8.887145112235553e-06
BM25,43,1,0.5,6.254906378427351e-07
Baseline,43,1,0.5,6.254906378427351e-07
Tf,43,1,0.45,2.474297799499977e-07
Dl,43,1,0.1794871794871795,1.6197673336979467e-09
Null,43,1,0.09090909090909091,5.526451588931249e-10
XSqrA_M,43,2,0.5227272727272727,1.4139957017138486e-06
BM25,43,2,0.4523809523809524,2.9561498122002533e-07
Baseline,43,2,0.30952380952380953,1.641422244527307e-08
Tf,43,2,0.34146341463414637,3.215040713607078e-08
Dl,43,2,0.17073170731707318,1.1044620578073076e-09
Null,43,2,0.058823529411764705,3.175900697340418e-10
XSqrA_M,43,3,0.5813953488372093,4.422710914565096e-06
